activity,timeStamp,x,y,x
Downstairs,1.576566540159e+12,-0.45110625,1.4062744,-0.45110625
Downstairs,1.576566540276e+12,0.07060852,1.1709137,0.07060852
Downstairs,1.576566540397e+12,-0.065704346,0.77276456,-0.065704346
Downstairs,1.576566540436e+12,-0.114738464,0.698233,-0.114738464
Downstairs,1.576566540574e+12,-0.17651978,0.86004335,-0.17651978
Downstairs,1.576566540614e+12,-0.08041382,1.2709427,-0.08041382
Downstairs,1.576566540674e+12,0.43933868,1.4327514,0.43933868
Downstairs,1.576566540694e+12,0.3765747,1.5984833,0.3765747
Downstairs,1.576566540753e+12,0.050994873,1.0444076,0.050994873
Downstairs,1.576566540892e+12,0.100027464,0.56486356,0.100027464
Downstairs,1.576566540911e+12,-0.023536682,0.67175597,-0.023536682
Downstairs,1.576566540971e+12,0.38343963,0.87279207,0.38343963
Downstairs,1.576566541229e+12,0.27360535,0.99439394,0.27360535
Downstairs,1.576566541387e+12,-0.16082916,0.69234926,-0.16082916
Downstairs,1.576566541486e+12,-0.32852325,0.8590622,-0.32852325
Downstairs,1.576566541505e+12,-0.20691986,1.0424469,-0.20691986
Downstairs,1.576566541746e+12,0.1470993,0.5442688,0.1470993
Downstairs,1.576566541764e+12,0.14808044,0.4618927,0.14808044
Downstairs,1.576566541942e+12,0.22849426,0.7953186,0.22849426
Downstairs,1.576566541962e+12,0.15690613,0.73942107,0.15690613
Downstairs,1.576566542001e+12,0.0078460695,0.9816452,0.0078460695
Downstairs,1.576566542021e+12,-0.22163086,1.217006,-0.22163086
Downstairs,1.576566542221e+12,0.021574402,1.0130265,0.021574402
Downstairs,1.576566542417e+12,-0.21280365,0.76884156,-0.21280365
Downstairs,1.576566542537e+12,0.06668548,1.2797683,0.06668548
Downstairs,1.576566542665e+12,0.10885315,1.19543,0.10885315
Downstairs,1.576566542775e+12,0.09806671,0.4707199,0.09806671
Downstairs,1.576566542853e+12,0.1470993,0.72863466,0.1470993
Downstairs,1.57656654327e+12,-0.10689239,0.7001953,-0.10689239
Downstairs,1.57656654329e+12,-0.12748718,0.6501816,-0.12748718
Downstairs,1.57656654333e+12,-0.08825989,0.62174225,-0.08825989
Downstairs,1.576566543336e+12,-0.09708557,0.6815628,-0.09708557
Downstairs,1.576566543508e+12,0.2814514,1.1826828,0.2814514
Downstairs,1.576566543984e+12,-0.4618927,1.2248504,-0.4618927
Downstairs,1.576566544122e+12,-0.1284668,1.3062454,-0.1284668
Downstairs,1.576566544163e+12,-0.11179657,1.0493119,-0.11179657
Downstairs,1.576566544499e+12,-0.050013732,1.4288285,-0.050013732
Downstairs,1.576566544518e+12,-0.031381227,1.5769088,-0.031381227
Downstairs,1.576566544598e+12,0.03432312,1.3111496,0.03432312
Downstairs,1.576566544579e+12,0.21084289,1.5288575,0.21084289
Downstairs,1.576566544777e+12,0.11081543,0.7041168,0.11081543
Downstairs,1.576566544798e+12,0.07649231,0.73844147,0.07649231
Downstairs,1.576566545609e+12,-0.016671753,1.2866333,-0.016671753
Downstairs,1.576566545629e+12,-0.11571808,1.2464249,-0.11571808
Downstairs,1.576566545813e+12,0.1833847,0.58741915,0.1833847
Downstairs,1.576566545867e+12,-0.0039230348,0.6305679,-0.0039230348
Downstairs,1.57656654668e+12,0.37951812,1.3650863,0.37951812
Downstairs,1.576566547175e+12,-0.22849426,1.0277374,-0.22849426
Downstairs,1.576566547235e+12,0.12454376,1.3493958,0.12454376
Downstairs,1.576566547255e+12,-0.0049026487,1.2297547,-0.0049026487
Downstairs,1.576566547315e+12,0.14219666,0.667833,0.14219666
Downstairs,1.576566547393e+12,-0.1529831,0.6031097,-0.1529831
Downstairs,1.57656654775e+12,-0.0029418946,1.0620606,-0.0029418946
Downstairs,1.576566547889e+12,0.016671753,0.55799866,0.016671753
Downstairs,1.57656654791e+12,-0.0019607544,0.68352354,-0.0019607544
Downstairs,1.576566548246e+12,0.06766663,1.0797119,0.06766663
Downstairs,1.576566548324e+12,-0.12258301,0.73157656,-0.12258301
Downstairs,1.576566548404e+12,-0.036283873,0.549173,-0.036283873
Downstairs,1.576566548444e+12,-0.2667404,0.657045,-0.2667404
Downstairs,1.576566548465e+12,-0.25791472,0.7482468,-0.25791472
Downstairs,1.576566548602e+12,0.23339844,1.4131378,0.23339844
Downstairs,1.576566548741e+12,-0.11081543,0.8129715,-0.11081543
Downstairs,1.576566549396e+12,-0.0460907,0.72961426,-0.0460907
Downstairs,1.576566549436e+12,-0.19319153,0.7374603,-0.19319153
Downstairs,1.576566549494e+12,-0.105911255,0.92770845,-0.105911255
Downstairs,1.576566549851e+12,0.06766663,0.5374039,0.06766663
Downstairs,1.576566549971e+12,0.094143674,0.8100296,0.094143674
Downstairs,1.57656655003e+12,0.047071837,1.199353,0.047071837
Downstairs,1.576566550267e+12,0.044129945,0.5776123,0.044129945
Downstairs,1.576566550433e+12,-0.31381226,0.78747404,-0.31381226
Downstairs,1.576566550467e+12,-0.3383301,0.86004335,-0.3383301
Downstairs,1.576566550723e+12,-0.060801696,0.61880034,-0.060801696
Downstairs,1.576566550783e+12,0.0049026487,0.46581572,0.0049026487
Downstairs,1.576566550863e+12,0.26183778,0.82964325,0.26183778
Downstairs,1.576566551298e+12,-0.081394956,0.71294403,-0.081394956
Downstairs,1.576566551556e+12,0.1863266,1.324878,0.1863266
Downstairs,1.576566551714e+12,0.0029418946,0.61977994,0.0029418946
Downstairs,1.576566551913e+12,-0.20005493,1.0620606,-0.20005493
Downstairs,1.57656655219e+12,-0.15396424,0.7354981,-0.15396424
Downstairs,1.576566552388e+12,-0.09806671,1.1316879,-0.09806671
Downstairs,1.576566552448e+12,-0.17161712,1.6583039,-0.17161712
Downstairs,1.576566552468e+12,0.020593261,1.7975585,0.020593261
Downstairs,1.576566552825e+12,0.20986176,1.1061904,0.20986176
Downstairs,1.576566553321e+12,-0.19711304,1.1767975,-0.19711304
Downstairs,1.576566553538e+12,-0.09316254,1.2405411,-0.09316254
Downstairs,1.576566553579e+12,-0.036283873,0.93065184,-0.036283873
Downstairs,1.576566553758e+12,-0.021574402,0.5942825,-0.021574402
Downstairs,1.576566553718e+12,0.0049026487,0.47856444,0.0049026487
Downstairs,1.576566553856e+12,0.43247375,0.8080673,0.43247375
Downstairs,1.576566554213e+12,-0.11277618,0.8100296,-0.11277618
Downstairs,1.576566554252e+12,-0.1039505,0.657045,-0.1039505
Downstairs,1.576566554352e+12,0.022555541,0.6070312,0.022555541
Downstairs,1.57656655449e+12,0.26477966,1.414119,0.26477966
Downstairs,1.576566554691e+12,-0.024516296,0.70215607,-0.024516296
Downstairs,1.576566555006e+12,-0.4805252,1.335666,-0.4805252
Downstairs,1.576566555084e+12,0.018632507,0.8580826,0.018632507
Downstairs,1.576566555204e+12,-0.05393677,0.75609285,-0.05393677
Downstairs,1.576566555322e+12,-0.20888214,0.78649294,-0.20888214
Downstairs,1.57656655556e+12,0.090220645,1.1120743,0.090220645
Downstairs,1.576566555659e+12,0.13435058,0.51484984,0.13435058
Downstairs,1.576566555778e+12,0.19711304,0.91005707,0.19711304
Downstairs,1.576566555818e+12,0.28341216,0.8953476,0.28341216
Downstairs,1.576566555858e+12,0.18044281,0.90711516,0.18044281
Downstairs,1.576566555937e+12,-0.15690613,1.466095,-0.15690613
Downstairs,1.576566555997e+12,-0.010787964,1.336647,-0.010787964
Downstairs,1.576566556098e+12,0.17553863,0.6639099,0.17553863
Downstairs,1.576566556175e+12,-0.02942047,0.71882784,-0.02942047
Downstairs,1.576566556254e+12,-0.09316254,0.71588594,-0.09316254
Downstairs,1.576566556314e+12,-0.33734894,0.7433441,-0.33734894
Downstairs,1.576566556552e+12,0.0029418946,0.88455963,0.0029418946
Downstairs,1.576566556632e+12,0.08041382,0.48641053,0.08041382
Downstairs,1.57656655669e+12,0.06766663,0.6021286,0.06766663
Downstairs,1.576566556868e+12,-0.28831482,1.2189667,-0.28831482
Downstairs,1.576566556988e+12,0.18730775,0.88750154,0.18730775
Downstairs,1.576566557126e+12,-0.04118805,0.69136965,-0.04118805
Downstairs,1.576566557166e+12,-0.11081543,0.7060791,-0.11081543
Downstairs,1.576566557265e+12,-0.37951812,0.879657,-0.37951812
Downstairs,1.576566557483e+12,-0.030400086,0.8453339,-0.030400086
Downstairs,1.576566557663e+12,0.25497285,0.8924057,0.25497285
Downstairs,1.576566557686e+12,0.30008394,0.90417325,0.30008394
Downstairs,1.57656655773e+12,0.06962738,0.9198639,0.06962738
Downstairs,1.576566557879e+12,-0.117680356,1.0904999,-0.117680356
Downstairs,1.576566557899e+12,0.0460907,0.9532059,0.0460907
Downstairs,1.576566558991e+12,-0.026478577,0.66881406,-0.026478577
Downstairs,1.576566559088e+12,-0.14513855,0.6403748,-0.14513855
Downstairs,1.576566559129e+12,-0.10689239,1.0002778,-0.10689239
Downstairs,1.576566559268e+12,0.12454376,1.4709976,0.12454376
Downstairs,1.576566559584e+12,0.20201722,1.0561768,0.20201722
Downstairs,1.576566559664e+12,-0.3334259,1.2238693,-0.3334259
Downstairs,1.576566559704e+12,-0.27752838,1.629866,-0.27752838
Downstairs,1.576566559724e+12,-0.022555541,1.2699616,-0.022555541
Downstairs,1.576566559823e+12,-0.090220645,0.80022275,-0.090220645
Downstairs,1.576566559901e+12,-0.16377106,0.80022275,-0.16377106
Downstairs,1.576566559981e+12,-0.27556762,0.8374878,-0.27556762
Downstairs,1.57656656004e+12,-0.14219666,0.9179031,-0.14219666
Downstairs,1.57656656012e+12,-0.06962738,1.3984283,-0.06962738
Downstairs,1.576566560475e+12,0.3755951,1.0385239,0.3755951
Downstairs,1.576566560695e+12,-0.30596772,1.2199478,-0.30596772
Downstairs,1.576566560852e+12,-0.017651368,0.916922,-0.017651368
Downstairs,1.576566560971e+12,0.010787964,0.9257477,0.010787964
Downstairs,1.576566560991e+12,0.0039230348,0.92378694,0.0039230348
Downstairs,1.576566561013e+12,-0.021574402,0.9512451,-0.021574402
Downstairs,1.576566561547e+12,0.11669922,0.667833,0.11669922
Downstairs,1.576566561864e+12,-0.45208588,1.6847824,-0.45208588
Downstairs,1.576566561943e+12,-0.02745819,1.124823,-0.02745819
Downstairs,1.576566562063e+12,0.051974487,0.68254244,0.051974487
Downstairs,1.576566563177e+12,-0.26085663,0.8100296,-0.26085663
Downstairs,1.576566563252e+12,-0.045111082,1.199353,-0.045111082
Downstairs,1.57656656341e+12,0.15102234,1.0296981,0.15102234
Downstairs,1.576566563508e+12,0.14121552,0.49425507,0.14121552
Downstairs,1.576566563528e+12,0.10689239,0.47268066,0.10689239
Downstairs,1.576566564124e+12,-0.23928222,0.84337157,-0.23928222
Downstairs,1.576566564281e+12,0.048052978,1.4915909,0.048052978
Downstairs,1.576566564718e+12,-0.09316254,1.5210114,-0.09316254
Downstairs,1.576566564761e+12,-0.060801696,0.9855682,-0.060801696
Downstairs,1.576566565075e+12,0.22163086,1.4200027,0.22163086
Downstairs,1.576566565312e+12,0.065704346,0.65998685,0.065704346
Downstairs,1.576566565372e+12,0.1039505,0.8816177,0.1039505
Downstairs,1.576566565431e+12,0.24222413,0.950264,0.24222413
Downstairs,1.576566565491e+12,-0.17063598,1.5769088,-0.17063598
Downstairs,1.57656656553e+12,0.065704346,1.6122131,0.065704346
Downstairs,1.576566565853e+12,-0.19122925,1.1777786,-0.19122925
Downstairs,1.57656656595e+12,0.16278991,1.377835,0.16278991
Downstairs,1.576566566087e+12,-0.11375733,0.5413269,-0.11375733
Downstairs,1.576566566165e+12,0.27360535,0.875734,0.27360535
Downstairs,1.576566566365e+12,-0.35009766,1.611232,-0.35009766
Downstairs,1.576566566601e+12,-0.12454376,0.72275084,-0.12454376
Downstairs,1.576566566681e+12,-0.31283265,0.9139801,-0.31283265
Downstairs,1.576566566779e+12,-0.017651368,1.2385803,-0.017651368
Downstairs,1.576566567215e+12,-0.03530426,1.0934417,-0.03530426
Downstairs,1.576566567339e+12,0.04020691,0.8786758,0.04020691
Downstairs,1.576566567395e+12,0.059820555,0.8070877,0.059820555
Downstairs,1.576566567539e+12,-0.06962738,0.87279207,-0.06962738
Downstairs,1.576566567711e+12,-0.07551117,1.4405975,-0.07551117
Downstairs,1.576566567791e+12,0.05491791,1.5965226,0.05491791
Downstairs,1.576566567909e+12,-0.026478577,0.7080399,-0.026478577
Downstairs,1.576566568425e+12,0.13435058,0.8443527,0.13435058
Downstairs,1.576566568504e+12,0.047071837,0.93457335,0.047071837
Downstairs,1.576566568762e+12,-0.27066344,1.1228607,-0.27066344
Downstairs,1.576566569042e+12,-0.07060852,0.6668518,-0.07060852
Downstairs,1.576566569079e+12,0.056878664,0.6393936,0.056878664
Downstairs,1.576566569534e+12,-0.010787964,0.8825989,-0.010787964
Downstairs,1.576566569576e+12,-0.17750092,1.0934417,-0.17750092
Downstairs,1.576566569624e+12,-0.043148804,0.67862093,-0.043148804
Downstairs,1.576566569636e+12,0.006864929,0.71392363,0.006864929
Downstairs,1.576566569674e+12,0.016671753,0.7551117,0.016671753
Downstairs,1.57656657005e+12,-0.026478577,0.8776947,-0.026478577
Downstairs,1.576566570091e+12,-0.050013732,0.6050705,-0.050013732
Downstairs,1.57656657011e+12,0.036283873,0.56094056,0.036283873
Downstairs,1.576566570725e+12,-0.024516296,0.7404022,-0.024516296
Downstairs,1.576566570783e+12,-0.33146515,0.8737732,-0.33146515
Downstairs,1.576566570843e+12,-0.07355042,1.2866333,-0.07355042
Downstairs,1.576566570923e+12,0.33734894,1.2268112,0.33734894
Downstairs,1.57656657134e+12,-0.29125825,1.8505142,-0.29125825
Downstairs,1.576566571517e+12,0.023536682,0.6972534,0.023536682
Downstairs,1.576566571576e+12,-0.08335724,0.7276535,-0.08335724
Downstairs,1.576566571715e+12,-0.24810791,1.0650024,-0.24810791
Downstairs,1.576566571497e+12,0.04903259,0.705098,0.04903259
Downstairs,1.576566571775e+12,0.12258301,1.202295,0.12258301
Downstairs,1.576566571814e+12,0.27066344,1.5582764,0.27066344
Downstairs,1.576566572032e+12,0.06472321,0.6178192,0.06472321
Downstairs,1.576566572093e+12,0.13729247,0.93653566,0.13729247
Downstairs,1.576566572134e+12,0.31283265,0.97085875,0.31283265
Downstairs,1.576566572409e+12,0.15396424,0.92084503,0.15396424
Downstairs,1.576566572468e+12,-0.16965485,0.6972534,-0.16965485
Downstairs,1.576566572488e+12,-0.12454376,0.667833,-0.12454376
Downstairs,1.576566572655e+12,-0.26183778,1.1375717,-0.26183778
Downstairs,1.576566572688e+12,0.078453064,1.280748,0.078453064
Downstairs,1.576566572826e+12,-0.13042907,0.8786758,-0.13042907
Downstairs,1.576566572964e+12,-0.08041382,0.72961426,-0.08041382
Downstairs,1.576566573083e+12,0.07747193,1.168953,0.07747193
Downstairs,1.576566573102e+12,0.11964111,1.280748,0.11964111
Downstairs,1.576566573225e+12,-0.12552491,0.9747818,-0.12552491
Downstairs,1.576566573281e+12,0.026478577,0.9228058,0.026478577
Downstairs,1.5765665734e+12,-0.17848054,0.71980745,-0.17848054
Downstairs,1.576566573657e+12,0.16377106,1.3846985,0.16377106
Downstairs,1.576566573681e+12,0.07256927,1.1405137,0.07256927
Downstairs,1.576566573823e+12,-0.039227296,0.60997313,-0.039227296
Downstairs,1.576566573856e+12,0.28047028,0.69529116,0.28047028
Downstairs,1.576566573956e+12,-0.17259674,0.9963562,-0.17259674
Downstairs,1.576566574074e+12,0.22359161,1.0767701,0.22359161
Downstairs,1.576566574116e+12,-0.055897523,1.1120743,-0.055897523
Downstairs,1.576566574213e+12,-0.039227296,0.78355104,-0.039227296
Downstairs,1.576566574313e+12,-0.094143674,0.7404022,-0.094143674
Downstairs,1.576566574331e+12,-0.27850953,0.7747253,-0.27850953
Downstairs,1.576566574432e+12,0.08825989,1.5916198,0.08825989
Downstairs,1.57656657447e+12,0.4795456,1.7004731,0.4795456
Downstairs,1.57656657449e+12,0.3569626,1.4356934,0.3569626
Downstairs,1.576566574668e+12,0.23143768,0.6138962,0.23143768
Downstairs,1.576566574768e+12,0.32558137,0.794339,0.32558137
Downstairs,1.576566574867e+12,-0.30694884,1.0993255,-0.30694884
Downstairs,1.576566574908e+12,-0.40403444,1.7975585,-0.40403444
Downstairs,1.576566574985e+12,0.12650605,1.0787323,0.12650605
Downstairs,1.576566575105e+12,-0.1892685,0.6972534,-0.1892685
Downstairs,1.576566575204e+12,-0.29812163,0.9924332,-0.29812163
Downstairs,1.576566575314e+12,0.18142243,1.0532348,0.18142243
Downstairs,1.576566575501e+12,-0.17259674,0.82768095,-0.17259674
Downstairs,1.576566575568e+12,-0.008825684,0.61193544,-0.008825684
Downstairs,1.576566575582e+12,0.10689239,0.56780547,0.10689239
Downstairs,1.576566575738e+12,-0.050994873,1.1336486,-0.050994873
Downstairs,1.576566575918e+12,-0.55799866,1.1591461,-0.55799866
Downstairs,1.576566576096e+12,-0.062762454,1.0179306,-0.062762454
Downstairs,1.576566576135e+12,-0.0078460695,0.9414383,-0.0078460695
Downstairs,1.576566576315e+12,-0.44129944,1.2228897,-0.44129944
Downstairs,1.576566576354e+12,-0.087278746,1.2248504,-0.087278746
Downstairs,1.576566576374e+12,0.20201722,1.1503204,0.20201722
Downstairs,1.576566576671e+12,-0.07060852,0.53838503,-0.07060852
Downstairs,1.576566577147e+12,-0.05491791,0.7178467,-0.05491791
Downstairs,1.576566577246e+12,-0.13533172,0.667833,-0.13533172
Downstairs,1.576566577365e+12,-0.21868896,1.2993805,-0.21868896
Downstairs,1.576566577424e+12,0.3893234,1.3866608,0.3893234
Downstairs,1.576566577603e+12,0.059820555,0.45404816,0.059820555
Downstairs,1.57656657782e+12,0.056878664,1.0689255,0.056878664
Downstairs,1.576566577862e+12,-0.14611968,1.5131668,-0.14611968
Downstairs,1.576566577919e+12,-0.12944794,1.3317429,-0.12944794
Downstairs,1.576566577959e+12,-0.14023438,0.9728195,-0.14023438
Downstairs,1.576566578026e+12,-0.0009811402,0.9080963,-0.0009811402
Downstairs,1.576566578098e+12,-0.04216919,0.69234926,-0.04216919
Downstairs,1.576566578158e+12,-0.18730775,0.7178467,-0.18730775
Downstairs,1.576566578197e+12,-0.20397797,0.7668808,-0.20397797
Downstairs,1.576566578435e+12,-0.094143674,0.912999,-0.094143674
Downstairs,1.576566578871e+12,0.0578598,0.89436644,0.0578598
Downstairs,1.576566578852e+12,0.018632507,1.3278198,0.018632507
Downstairs,1.576566579051e+12,-0.10296936,0.6393936,-0.10296936
Downstairs,1.576566579169e+12,-0.16278991,0.93751526,-0.16278991
Downstairs,1.576566579253e+12,0.31773528,1.366066,0.31773528
Downstairs,1.576566579346e+12,0.036283873,1.1405137,0.036283873
Downstairs,1.576566579446e+12,0.04216919,0.52367556,0.04216919
Downstairs,1.576566579505e+12,-0.005883789,0.660968,-0.005883789
Downstairs,1.576566579604e+12,0.3393097,0.9483032,0.3393097
Downstairs,1.576566579667e+12,-0.27360535,1.3621445,-0.27360535
Downstairs,1.576566579764e+12,-0.025497437,0.90025026,-0.025497437
Downstairs,1.576566579903e+12,-0.12944794,0.60899353,-0.12944794
Downstairs,1.576566580516e+12,-0.050994873,1.00224,-0.050994873
Downstairs,1.576566580556e+12,-0.31871644,1.1405137,-0.31871644
Downstairs,1.576566580615e+12,0.0039230348,1.2974198,0.0039230348
Downstairs,1.576566580637e+12,0.045111082,0.97674257,0.045111082
Downstairs,1.576566580714e+12,-0.065704346,0.8884827,-0.065704346
Downstairs,1.57656658123e+12,-0.037265014,0.62174225,-0.037265014
Downstairs,1.57656658129e+12,0.25104982,0.76295775,0.25104982
Downstairs,1.576566581527e+12,0.058839418,0.9796845,0.058839418
Downstairs,1.576566581765e+12,-0.22849426,0.9522263,-0.22849426
Downstairs,1.576566581943e+12,0.0029418946,0.8982895,0.0029418946
Downstairs,1.576566582022e+12,0.04216919,0.55603635,0.04216919
Downstairs,1.576566582063e+12,0.016671753,0.62468415,0.016671753
Downstairs,1.576566582262e+12,-0.42658997,1.4935532,-0.42658997
Downstairs,1.57656658232e+12,0.037265014,1.0473496,0.037265014
Downstairs,1.57656658242e+12,0.012748718,0.89142454,0.012748718
Downstairs,1.576566582717e+12,0.047071837,1.2944778,0.047071837
Downstairs,1.576566582776e+12,0.0039230348,1.6916473,0.0039230348
Downstairs,1.576566582894e+12,-0.16965485,0.97085875,-0.16965485
Downstairs,1.576566583152e+12,-0.21770783,1.0571563,-0.21770783
Downstairs,1.576566583748e+12,0.12650605,1.2375991,0.12650605
Downstairs,1.576566583788e+12,-0.11865997,1.3229172,-0.11865997
Downstairs,1.576566583965e+12,0.03334198,0.5266174,0.03334198
Downstairs,1.576566584104e+12,0.330484,0.9159409,0.330484
Downstairs,1.576566584619e+12,-0.16377106,0.66489106,-0.16377106
Downstairs,1.57656658472e+12,-0.07256927,1.1552231,-0.07256927
Downstairs,1.576566584759e+12,0.16671295,1.4572678,0.16671295
Downstairs,1.576566584838e+12,0.2843933,1.2209275,0.2843933
Downstairs,1.576566584937e+12,0.08629914,0.5413269,0.08629914
Downstairs,1.576566584957e+12,0.09708557,0.48542938,0.09708557
Downstairs,1.576566584996e+12,0.048052978,0.48444825,0.048052978
Downstairs,1.576566585016e+12,0.06864624,0.6138962,0.06864624
Downstairs,1.576566585236e+12,-0.15102234,1.6818405,-0.15102234
Downstairs,1.576566585452e+12,-0.14513855,0.66194916,-0.14513855
Downstairs,1.576566585531e+12,-0.24124297,0.76393735,-0.24124297
Downstairs,1.576566585611e+12,-0.29125825,1.0650024,-0.29125825
Downstairs,1.576566585988e+12,0.1500412,0.93653566,0.1500412
