activity,timeStamp,x,y,z,,,
Walking,1.58E+12,0.09512482,0.72961426,-0.038246155,39,206594,
Walking,1.58E+12,0.03530426,0.875734,0.005883789,6,206600,
Walking,1.58E+12,0.021574402,0.9728195,0.10983429,15,206615,
Walking,1.58E+12,0.039227296,0.88652194,0.06962738,39,206654,
Walking,1.58E+12,0.06864624,0.8855408,0.078453064,19,206673,
Walking,1.58E+12,0.044129945,0.9453613,0.12650605,21,206694,
Walking,1.58E+12,0.020593261,1.1081512,0.12944794,39,206733,
Walking,1.58E+12,-0.07060852,1.169934,0.15200348,20,206753,
Walking,1.58E+12,-0.20299836,1.2415222,0.08825989,20,206773,
Walking,1.58E+12,-0.21280365,1.2827103,0.06668548,20,206793,
Walking,1.58E+12,-0.12552491,1.3091873,0.038246155,22,206815,
Walking,1.58E+12,0.06962738,1.0934417,-0.120622255,38,206853,
Walking,1.58E+12,0.15494537,1.0934417,-0.00784607,19,206872,
Walking,1.58E+12,0.037265014,1.1875855,-0.11375733,39,206911,
Walking,1.58E+12,0.12650605,1.203276,-0.24418488,20,206931,
Walking,1.58E+12,0.15788727,1.2748642,-0.17553863,20,206951,
Walking,1.58E+12,0.10787354,1.2356384,0.11179657,39,206990,
Walking,1.58E+12,0.06864624,1.1856247,0.025497437,20,207010,
Walking,1.58E+12,0,1.1091324,0.039227296,20,207030,
Walking,1.58E+12,-0.07355042,0.89436644,0.10296936,20,207050,
Walking,1.58E+12,0.001960754,0.73647916,0.006864929,19,207069,
Walking,1.58E+12,-0.071588136,0.6854843,-0.002941895,20,207089,
Walking,1.58E+12,-0.036283873,0.5168106,-0.04118805,40,207129,
Walking,1.58E+12,-0.00098114,0.52759856,0.001960754,19,207148,
Walking,1.58E+12,-0.015690614,0.6854843,0.31381226,40,207188,
Walking,1.58E+12,-0.014709473,0.75903475,0.3883438,27,207215,
Walking,1.58E+12,0.026478577,0.83258516,0.45012513,32,207247,
Walking,1.58E+12,0.032362364,0.9777237,0.5266174,6,207253,
Walking,1.58E+12,-0.100027464,1.217006,0.53838503,34,207287,
Walking,1.58E+12,-0.2657608,1.2052368,0.5197525,19,207306,
Walking,1.58E+12,-0.19613342,1.1542435,0.5658432,21,207327,
Walking,1.58E+12,-0.07256927,1.2091599,0.2539917,39,207366,
Walking,1.58E+12,-0.02745819,1.2356384,-0.30596772,19,207385,
Walking,1.58E+12,-0.020593261,1.2993805,-0.1892685,21,207406,
Walking,1.58E+12,-0.16082916,1.0640213,0.09120178,39,207445,
Walking,1.58E+12,-0.23732147,0.9777237,-0.16671295,20,207465,
Walking,1.58E+12,-0.378537,0.8776947,-0.1529831,39,207504,
Walking,1.58E+12,-0.24222413,0.7492279,0.11669922,21,207525,
Walking,1.58E+12,-0.065704346,0.71882784,-0.051974487,39,207564,
Walking,1.58E+12,-0.055897523,0.63154906,-0.06178131,19,207583,
Walking,1.58E+12,-0.16965485,0.7443253,-0.17946167,41,207624,
Walking,1.58E+12,-0.1863266,0.8933853,0.04903259,20,207644,
Walking,1.58E+12,-0.18828735,0.8835785,0.023536682,41,207685,
Walking,1.58E+12,-0.20495911,0.86298525,0.10689239,18,207703,
Walking,1.58E+12,-0.29517975,0.9512451,0.09316254,21,207724,
Walking,1.58E+12,-0.3020447,1.1767975,0.11277618,39,207763,
Walking,1.58E+12,-0.3147934,1.1120743,0.1647522,19,207782,
Walking,1.58E+12,-0.51092684,1.1630691,0.0460907,40,207822,
Walking,1.58E+12,-0.45699006,1.202295,0.009806824,21,207843,
Walking,1.58E+12,-0.35009766,1.1856247,-0.07747193,35,207878,
Walking,1.58E+12,-0.19319153,1.1101135,-0.13140869,7,207885,
Walking,1.58E+12,-0.19711304,1.1807206,-0.03334198,36,207921,
Walking,1.58E+12,-0.19024964,1.2621155,-0.08825989,20,207941,
Walking,1.58E+12,-0.12650605,1.3395889,-0.19221039,19,207960,
Walking,1.58E+12,-0.017651368,1.277806,-0.059820555,40,208000,
Walking,1.58E+12,-0.045111082,1.2699616,0.05393677,18,208018,
Walking,1.58E+12,-0.121601865,0.9149612,0.022555541,40,208058,
Walking,1.58E+12,-0.1039505,0.7786484,0.084336855,20,208078,
Walking,1.58E+12,-0.15494537,0.6207611,-0.010787964,40,208118,
Walking,1.58E+12,-0.13140869,0.5736893,-0.00784607,20,208138,
Walking,1.58E+12,-0.12454376,0.58839875,-0.010787964,23,208161,
Walking,1.58E+12,-0.10885315,0.62762606,0.11375733,37,208198,
Walking,1.58E+12,-0.04020691,0.6854843,0.2687027,19,208217,
Walking,1.58E+12,-0.03530426,0.76393735,0.3569626,40,208257,
Walking,1.58E+12,-0.09708557,0.83062285,0.4422806,6,208263,
Walking,1.58E+12,-0.105911255,0.9433991,0.47562256,32,208295,
Walking,1.58E+12,-0.0460907,1.1405137,0.59526366,5,208300,
Walking,1.58E+12,-0.094143674,1.2523086,0.56388247,15,208315,
Walking,1.58E+12,-0.17259674,1.1679718,0.534462,21,208336,
Walking,1.58E+12,-0.11277618,1.1669922,0.61585695,39,208375,
Walking,1.58E+12,-0.055897523,1.2189667,0.40207213,21,208396,
Walking,1.58E+12,-0.039227296,1.2238693,-0.24810791,38,208434,
Walking,1.58E+12,-0.17651978,1.1061904,-0.14219666,20,208454,
Walking,1.58E+12,-0.16082916,1.0130265,-0.018632507,20,208474,
Walking,1.58E+12,-0.15200348,0.95811003,-0.1039505,22,208496,
Walking,1.58E+12,-0.25889587,0.9992981,-0.078453064,38,208534,
Walking,1.58E+12,-0.14611968,0.8855408,0.10787354,19,208553,
Walking,1.58E+12,0.00098114,0.8090485,0.087278746,40,208593,
Walking,1.58E+12,-0.038246155,0.7472671,-0.020593261,19,208612,
Walking,1.58E+12,-0.06962738,0.7041168,-0.04903259,40,208652,
Walking,1.58E+12,-0.114738464,0.7845322,0.065704346,19,208671,
Walking,1.58E+12,-0.1284668,0.8806366,0.101989746,22,208693,
Walking,1.58E+12,-0.19221039,0.92476654,0.11571808,38,208731,
Walking,1.58E+12,-0.2716446,1.0002778,0.13827363,20,208751,
Walking,1.58E+12,-0.30008394,1.035582,0.13337097,19,208770,
Walking,1.58E+12,-0.28831482,1.072847,0.1647522,23,208793,
Walking,1.58E+12,-0.4422806,1.210141,0.12944794,39,208832,
Walking,1.58E+12,-0.415802,1.2758453,0.1039505,17,208849,
Walking,1.58E+12,-0.35500032,1.2836899,0.021574402,20,208869,
Walking,1.58E+12,-0.20299836,1.124823,-0.10100861,40,208909,
Walking,1.58E+12,-0.09708557,1.1091324,-0.020593261,20,208929,
Walking,1.58E+12,-0.11865997,1.1885666,0.04216919,20,208949,
Walking,1.58E+12,-0.16867371,1.288594,-0.10100861,19,208968,
Walking,1.58E+12,-0.02745819,1.2738845,-0.2539917,40,209008,
Walking,1.58E+12,0.00098114,1.2160248,-0.101989746,20,209028,
Walking,1.58E+12,0.030400086,1.1189392,0.052955627,19,209047,
Walking,1.58E+12,0.012748718,1.069905,0.07355042,20,209067,
Walking,1.58E+12,-0.12258301,0.9286896,0.10689239,40,209107,
Walking,1.58E+12,-0.13631287,0.7884552,0.051974487,19,209126,
Walking,1.58E+12,-0.10885315,0.58545685,-0.025497437,40,209166,
Walking,1.58E+12,-0.08041382,0.5962448,0.010787964,20,209186,
Walking,1.58E+12,-0.050013732,0.62762606,0.031381227,20,209206,
Walking,1.58E+12,-0.04020691,0.6384125,0.11669922,39,209245,
Walking,1.58E+12,-0.06962738,0.5991867,0.24516602,7,209252,
Walking,1.58E+12,-0.1039505,0.6531235,0.33440703,16,209268,
Walking,1.58E+12,-0.101989746,0.8021835,0.41089934,17,209285,
Walking,1.58E+12,0.032362364,1.0826538,0.60899353,41,209326,
Walking,1.58E+12,0.051974487,1.2238693,0.56486356,19,209345,
Walking,1.58E+12,0.002941895,1.2513291,0.5021011,20,209365,
Walking,1.58E+12,-0.021574402,1.1297257,0.65606534,40,209405,
Walking,1.58E+12,0.020593261,1.206218,0.65508425,18,209423,
Walking,1.58E+12,0.13435058,1.366066,-0.22555237,40,209463,
Walking,1.58E+12,0.00784607,1.3091873,-0.2745865,20,209483,
Walking,1.58E+12,-0.08629914,1.0787323,-0.09512482,20,209503,
Walking,1.58E+12,-0.04118805,0.9257477,-0.04216919,40,209543,
Walking,1.58E+12,-0.11375733,0.92770845,-0.1647522,9,209552,
Walking,1.58E+12,-0.24320526,1.0365632,-0.050994873,30,209582,
Walking,1.58E+12,-0.11375733,0.912999,0.11865997,21,209603,
Walking,1.58E+12,0.038246155,0.72373044,0.056878664,40,209643,
Walking,1.58E+12,0.025497437,0.77570647,-0.012748718,18,209661,
Walking,1.58E+12,0.010787964,0.7609955,-0.025497437,39,209700,
Walking,1.58E+12,-0.011767578,0.80022275,0.07355042,21,209721,
Walking,1.58E+12,-0.043148804,0.86004335,0.06864624,21,209742,
Walking,1.58E+12,-0.07551117,0.8855408,0.03530426,37,209779,
Walking,1.58E+12,-0.12748718,0.9355545,0.1039505,6,209785,
Walking,1.58E+12,-0.22457275,1.0404861,0.09512482,34,209819,
Walking,1.58E+12,-0.19024964,1.083635,0.117680356,20,209839,
Walking,1.58E+12,-0.22555237,1.1071701,0.15984802,20,209859,
Walking,1.58E+12,-0.40501404,1.1532624,0.084336855,20,209879,
Walking,1.58E+12,-0.45110625,1.2199478,0.06472321,19,209898,
Walking,1.58E+12,-0.29812163,1.2974198,-0.036283873,40,209938,
Walking,1.58E+12,-0.21574707,1.2091599,-0.16082916,19,209957,
Walking,1.58E+12,-0.105911255,1.1552231,-0.13533172,20,209977,
Walking,1.58E+12,-0.047071837,1.2238693,-0.14317779,39,210016,
Walking,1.58E+12,0.023536682,1.214064,-0.21182403,20,210036,
Walking,1.58E+12,0.07453003,1.1817017,-0.19417115,21,210057,
Walking,1.58E+12,-0.022555541,1.1159973,-0.016671753,39,210096,
Walking,1.58E+12,0.207901,1.5131668,0.001960754,20,210116,
Walking,1.58E+12,-0.20005493,1.0130265,-0.065704346,19,210135,
Walking,1.58E+12,-0.14121552,0.9865494,0.026478577,21,210156,
Walking,1.58E+12,-0.19122925,0.8786758,0.062762454,20,210176,
Walking,1.58E+12,-0.19515228,0.78060913,0.024516296,23,210199,
Walking,1.58E+12,-0.08629914,0.67175597,-0.009806824,36,210235,
Walking,1.58E+12,-0.051974487,0.6884262,0.012748718,19,210254,
Walking,1.58E+12,-0.02942047,0.73844147,0.087278746,37,210291,
Walking,1.58E+12,-0.059820555,0.8051254,0.3491165,31,210322,
Walking,1.58E+12,-0.055897523,0.8590622,0.4069763,11,210333,
Walking,1.58E+12,-0.050013732,0.9051544,0.45110625,20,210353,
Walking,1.58E+12,0.006864929,0.97674257,0.52171326,22,210375,
Walking,1.58E+12,0.032362364,1.1022675,0.5168106,17,210392,
Walking,1.58E+12,-0.11179657,1.1601273,0.61585695,40,210432,
Walking,1.58E+12,-0.05491791,1.0561768,0.667833,20,210452,
Walking,1.58E+12,-0.03334198,1.0865768,0.5933029,20,210472,
Walking,1.58E+12,-0.014709473,1.1258042,0.13533172,20,210492,
Walking,1.58E+12,0.11964111,1.4278488,-0.21966858,41,210533,
Walking,1.58E+12,-0.0794342,1.2179855,-0.06962738,18,210551,
Walking,1.58E+12,-0.087278746,0.88652194,-0.14513855,39,210590,
Walking,1.58E+12,-0.28635406,0.96791685,-0.25203094,23,210613,
Walking,1.58E+12,-0.14219666,0.92378694,0.022555541,37,210650,
Walking,1.58E+12,-0.015690614,0.84042966,0.09708557,19,210669,
Walking,1.58E+12,0.05393677,0.7619766,0.084336855,20,210689,
Walking,1.58E+12,0.039227296,0.7001953,0.017651368,40,210729,
Walking,1.58E+12,0.037265014,0.69136965,-0.04118805,6,210735,
Walking,1.58E+12,-0.023536682,0.82081604,-0.07060852,33,210768,
Walking,1.58E+12,-0.065704346,0.9090759,0.050013732,5,210773,
Walking,1.58E+12,-0.04118805,0.93653566,0.105911255,15,210788,
Walking,1.58E+12,-0.017651368,0.8414108,0.03334198,40,210828,
Walking,1.58E+12,-0.13435058,0.95811003,0.14317779,19,210847,
Walking,1.58E+12,-0.2265335,1.0630417,0.15788727,21,210868,
Walking,1.58E+12,-0.15984802,1.1316879,0.18142243,41,210909,
Walking,1.58E+12,-0.29517975,1.1787598,0.12356415,19,210928,
Walking,1.58E+12,-0.293219,1.2160248,0.050994873,40,210968,
Walking,1.58E+12,-0.21476594,1.2630966,0.03530426,21,210989,
Walking,1.58E+12,0.00098114,1.1424744,-0.07256927,39,211028,
Walking,1.58E+12,-0.022555541,1.1473786,0.02745819,18,211046,
Walking,1.58E+12,-0.12650605,1.2003342,-0.11964111,40,211086,
Walking,1.58E+12,-0.048052978,1.2542709,-0.26968232,7,211093,
Walking,1.58E+12,0.16769409,1.1875855,-0.26772156,32,211125,
Walking,1.58E+12,0.16965485,1.2562317,0.0794342,19,211144,
Walking,1.58E+12,0.10296936,1.1767975,0.13337097,20,211164,
Walking,1.58E+12,-0.07453003,0.87279207,0.099047855,42,211206,
Walking,1.58E+12,-0.07060852,0.7374603,0.08041382,17,211223,
Walking,1.58E+12,-0.13533172,0.6639099,-0.002941895,40,211263,
Walking,1.58E+12,-0.120622255,0.6305679,0.005883789,20,211283,
Walking,1.58E+12,-0.07551117,0.52857816,0.021574402,20,211303,
Walking,1.58E+12,0.015690614,0.5413269,0.043148804,20,211323,
Walking,1.58E+12,0.07747193,0.6972534,0.34519348,39,211362,
Walking,1.58E+12,0.114738464,0.7580536,0.4246277,20,211382,
Walking,1.58E+12,0.11375733,0.9453613,0.5393661,20,211402,
Walking,1.58E+12,0.17455903,1.2150437,0.6050705,39,211441,
Walking,1.58E+12,0.099047855,1.1964111,0.55799866,21,211462,
Walking,1.58E+12,0.1647522,1.202295,0.6138962,39,211501,
Walking,1.58E+12,0.19613342,1.2699616,0.48641053,19,211520,
Walking,1.58E+12,0.18240356,1.2660385,-0.16573182,40,211560,
Walking,1.58E+12,-0.06864624,1.1630691,-0.11865997,19,211579,
Walking,1.58E+12,-0.11375733,0.9973358,-0.08335724,41,211620,
Walking,1.58E+12,-0.11669922,0.90025026,-0.14317779,9,211629,
Walking,1.58E+12,-0.16181031,0.93065184,-0.16181031,13,211642,
Walking,1.58E+12,-0.18828735,0.9865494,-0.08041382,38,211680,
Walking,1.58E+12,-0.13827363,0.964975,0.05393677,10,211690,
Walking,1.58E+12,0.013729858,0.8551407,0.09708557,28,211718,
Walking,1.58E+12,-0.032362364,0.84337157,0.045111082,20,211738,
Walking,1.58E+12,-0.055897523,0.80316466,-0.013729858,40,211778,
Walking,1.58E+12,-0.048052978,0.879657,0.08041382,19,211797,
Walking,1.58E+12,-0.024516296,0.8737732,0.105911255,40,211837,
Walking,1.58E+12,0.005883789,0.87671506,0.07649231,7,211844,
Walking,1.58E+12,-0.121601865,0.9473221,0.065704346,33,211877,
Walking,1.58E+12,-0.19613342,0.9836075,0.05393677,20,211897,
Walking,1.58E+12,-0.25791472,1.1130555,0.08335724,40,211937,
Walking,1.58E+12,-0.37363282,1.1218811,0.062762454,22,211959,
Walking,1.58E+12,-0.45012513,1.1866043,0.026478577,17,211976,
Walking,1.58E+12,-0.27850953,1.2650573,-0.03432312,40,212016,
Walking,1.58E+12,-0.16671295,1.2493668,-0.032362364,18,212034,
Walking,1.58E+12,-0.12552491,1.1571853,-0.07256927,20,212054,
Walking,1.58E+12,-0.1647522,1.1483581,0.020593261,21,212075,
Walking,1.58E+12,-0.33734894,1.2699616,-0.17651978,40,212115,
Walking,1.58E+12,-0.2853729,1.2219086,-0.25203094,22,212137,
Walking,1.58E+12,-0.09610443,1.1434555,-0.032362364,36,212173,
Walking,1.58E+12,-0.13925476,1.1777786,-0.022555541,19,212192,
Walking,1.58E+12,-0.24320526,1.0924606,-0.0460907,20,212212,
Walking,1.58E+12,-0.22163086,0.8806366,0.032362364,21,212233,
Walking,1.58E+12,-0.17848054,0.6756775,0.03432312,39,212272,
Walking,1.58E+12,-0.15494537,0.5933029,-0.025497437,20,212292,
Walking,1.58E+12,-0.15690613,0.50896454,0.03432312,20,212312,
Walking,1.58E+12,-0.07747193,0.49131316,-0.008825684,20,212332,
Walking,1.58E+12,-0.11375733,0.6413544,0.15788727,39,212371,
Walking,1.58E+12,-0.13435058,0.6903885,0.2687027,20,212391,
Walking,1.58E+12,-0.14023438,0.69627225,0.41776276,20,212411,
Walking,1.58E+12,-0.15984802,0.73647916,0.5128876,20,212431,
Walking,1.58E+12,-0.29125825,1.0600983,0.62860566,39,212470,
Walking,1.58E+12,-0.35892335,1.1875855,0.62174225,20,212490,
Walking,1.58E+12,-0.40795594,1.0993255,0.71980745,39,212529,
Walking,1.58E+12,-0.37167206,1.1738555,0.7060791,21,212550,
Walking,1.58E+12,-0.16671295,1.3994095,-0.23928222,39,212589,
Walking,1.58E+12,-0.101989746,1.3739121,-0.10787354,19,212608,
Walking,1.58E+12,-0.11277618,0.9228058,0.04903259,40,212648,
Walking,1.58E+12,-0.18730775,0.80022275,-0.15984802,20,212668,
Walking,1.58E+12,-0.42953187,0.9228058,-0.14023438,42,212710,
Walking,1.58E+12,-0.27556762,0.85710144,0.055897523,19,212729,
Walking,1.58E+12,-0.13042907,0.8394486,0.03530426,38,212767,
Walking,1.58E+12,-0.10493164,0.7374603,-0.014709473,7,212774,
Walking,1.58E+12,-0.09120178,0.8080673,0.003923035,34,212808,
Walking,1.58E+12,-0.19221039,0.86396635,0.048052978,17,212825,
Walking,1.58E+12,-0.24026337,0.82964325,0.07649231,21,212846,
Walking,1.58E+12,-0.19613342,0.8090485,0.07453003,20,212866,
Walking,1.58E+12,-0.24516602,0.93653566,0.09316254,39,212905,
Walking,1.58E+12,-0.28929597,0.93065184,0.09120178,21,212926,
Walking,1.58E+12,-0.29616088,0.96105194,0.050013732,38,212964,
Walking,1.58E+12,-0.27948913,1.0493119,0.10689239,8,212972,
Walking,1.58E+12,-0.5226944,1.1640488,0.07060852,32,213004,
Walking,1.58E+12,-0.549173,1.2091599,0.078453064,20,213024,
Walking,1.58E+12,-0.38049775,1.258194,-0.03432312,39,213063,
Walking,1.58E+12,-0.2716446,1.2189667,-0.10983429,19,213082,
Walking,1.58E+12,-0.18240356,1.1924881,-0.08629914,21,213103,
Walking,1.58E+12,-0.18044281,1.210141,0.050013732,20,213123,
Walking,1.58E+12,-0.23732147,1.2532898,-0.09610443,20,213143,
Walking,1.58E+12,-0.22849426,1.2611358,-0.25203094,20,213163,
Walking,1.58E+12,-0.16965485,1.2189667,-0.27752838,19,213182,
Walking,1.58E+12,-0.08041382,1.169934,-0.013729858,41,213223,
Walking,1.58E+12,-0.13631287,1.1277649,0.00784607,20,213243,
Walking,1.58E+12,-0.1588684,0.8737732,0.024516296,38,213281,
Walking,1.58E+12,-0.14317779,0.7472671,0.019613648,21,213302,
Walking,1.58E+12,-0.17161712,0.60997313,0.002941895,39,213341,
Walking,1.58E+12,-0.1833847,0.60899353,0.04216919,18,213359,
Walking,1.58E+12,-0.16278991,0.6335098,0.056878664,20,213379,
Walking,1.58E+12,-0.13631287,0.6393936,0.13042907,20,213399,
Walking,1.58E+12,-0.08531799,0.67665863,0.28733522,40,213439,
Walking,1.58E+12,-0.117680356,0.75020903,0.3726532,21,213460,
Walking,1.58E+12,-0.19711304,0.8443527,0.4059952,18,213478,
Walking,1.58E+12,-0.36873016,1.1208999,0.5442688,41,213519,
Walking,1.58E+12,-0.5099457,1.2346573,0.50112,19,213538,
Walking,1.58E+12,-0.57957304,1.210141,0.43933868,23,213561,
Walking,1.58E+12,-0.48346862,1.0757889,0.4922943,38,213599,
Walking,1.58E+12,-0.3893234,1.0669632,0.4187439,18,213617,
Walking,1.58E+12,-0.42756957,1.1973922,-0.29223785,20,213637,
Walking,1.58E+12,-0.53152007,1.19543,-0.22163086,21,213658,
Walking,1.58E+12,-0.3510788,1.0630417,-0.3030258,39,213697,
Walking,1.58E+12,-0.34421387,1.1071701,-0.32852325,19,213716,
Walking,1.58E+12,-0.4560089,1.080693,-0.20594025,19,213735,
Walking,1.58E+12,-0.4707199,1.0120468,0.03432312,20,213755,
Walking,1.58E+12,-0.39226532,0.96105194,0.08924103,21,213776,
Walking,1.58E+12,-0.30694884,0.73647916,0.02745819,39,213815,
Walking,1.58E+12,-0.16965485,0.5168106,0.06178131,20,213835,
Walking,1.58E+12,-0.13140869,0.3030258,0.036283873,20,213855,
Walking,1.58E+12,-0.07551117,0.25987548,0.04118805,20,213875,
Walking,1.58E+12,-0.33244476,0.667833,-0.00098114,40,213915,
Walking,1.58E+12,-0.28243104,0.9286896,0.06962738,18,213933,
Walking,1.58E+12,-0.40305328,1.0777512,0.087278746,40,213973,
Walking,1.58E+12,-0.3510788,0.9492844,0.024516296,20,213993,
Walking,1.58E+12,-0.4707199,1.0846161,0.039227296,40,214033,
Walking,1.58E+12,-0.56780547,1.0581375,0.09218292,19,214052,
Walking,1.58E+12,-0.6001663,1.0993255,0.022555541,20,214072,
Walking,1.58E+12,-0.549173,1.2091599,-0.036283873,21,214093,
Walking,1.58E+12,-0.29812163,1.2287735,-0.18534546,39,214132,
Walking,1.58E+12,-0.23732147,1.206218,-0.10885315,20,214152,
Walking,1.58E+12,-0.4707199,1.2738845,-0.30498657,39,214191,
Walking,1.58E+12,-0.47856444,1.258194,-0.38638154,20,214211,
Walking,1.58E+12,-0.26183778,1.1267837,-0.34127197,39,214250,
Walking,1.58E+12,-0.33440703,1.0463699,-0.36382598,21,214271,
Walking,1.58E+12,-0.38638154,0.8580826,-0.29517975,39,214310,
Walking,1.58E+12,-0.32558137,0.82670134,-0.25987548,19,214329,
Walking,1.58E+12,-0.21182403,0.67175597,-0.17063598,20,214349,
Walking,1.58E+12,-0.22947541,0.45208588,-0.15690613,20,214369,
Walking,1.58E+12,-0.2716446,0.4432602,-0.14415741,24,214393,
Walking,1.58E+12,-0.3393097,0.56094056,-0.18436432,24,214417,
Walking,1.58E+12,-0.45895082,0.5893799,-0.1284668,32,214449,
Walking,1.58E+12,-0.36382598,0.6727356,-0.16769409,21,214470,
Walking,1.58E+12,-0.5658432,0.7511902,-0.12650605,37,214507,
Walking,1.58E+12,-0.63154906,0.75609285,-0.26772156,21,214528,
Walking,1.58E+12,-0.72961426,0.83356476,-0.10787354,40,214568,
Walking,1.58E+12,-0.7698227,0.85415953,-0.17259674,4,214572,
Walking,1.58E+12,-0.71588594,0.7815903,-0.23634033,36,214608,
Walking,1.58E+12,-0.78355104,0.9257477,-0.33538818,19,214627,
Walking,1.58E+12,-0.72373044,0.9551681,-0.6531235,23,214650,
Walking,1.58E+12,-0.5334824,0.72863466,-0.9080963,39,214689,
Walking,1.58E+12,-0.58545685,0.55505675,-0.7354981,18,214707,
Walking,1.58E+12,-0.61487734,0.549173,-0.6658722,23,214730,
Walking,1.58E+12,-0.6109543,0.6021286,-0.67665863,9,214739,
Walking,1.58E+12,-0.6040894,0.57467043,-0.63449097,27,214766,
Walking,1.58E+12,-0.6776398,0.709021,0.39618835,4,214770,
Walking,1.58E+12,-0.5697662,0.46973878,-0.53838503,34,214804,
Walking,1.58E+12,-0.44914398,0.4373764,-0.5530945,39,214843,
Walking,1.58E+12,-0.6295868,0.18436432,-0.8453339,20,214863,
Walking,1.58E+12,-0.6364517,0.17946167,-0.7649185,4,214867,
Walking,1.58E+12,-0.4187439,0.22947541,-0.4422806,39,214906,
Walking,1.58E+12,-0.22457275,0.19221039,-0.15984802,8,214914,
Walking,1.58E+12,-0.15102234,0.24026337,0.02942047,30,214944,
Upstairs,1.58E+12,-0.4609131,0.90319216,0.10885315,,0,
Upstairs,1.58E+12,-0.4609131,0.90319216,0.10885315,6,6,
Upstairs,1.58E+12,-0.4707199,0.8610245,0.100027464,20,26,
Upstairs,1.58E+12,-0.4707199,0.8610245,0.100027464,8,34,
